title,link,image,lprice,hprice,mall_name,product_id,brand,maker,category1,category2,category3,category4,search_keyword,capacity,brand_type,price_range,detailed_price
"오슬로 아웃백 스테인리스 텀블러 휴대용 보온보냉 물병 700ml, 블랙, 1개",https://smartstore.naver.com/main/products/12026313219,https://shopping-phinf.pstatic.net/main_8957082/89570823909.jpg,13900,0,김씨하우스,89570823909,오슬로,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,700.0,기타/노브랜드,1-2만원,1-1.5만
스타벅스 오왈라 텀블러 SS 세일링클럽 프리십 화이트 콜드컵 710ml,https://smartstore.naver.com/main/products/12236160116,https://shopping-phinf.pstatic.net/main_8978067/89780670832.jpg,49300,0,ELLIS,89780670832,스타벅스,스타벅스,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,710.0,기타/노브랜드,3-5만원,3-5만
MOZ스웨덴 316항균스텐 원터치 손잡이 보온보냉병 빨대 초등학생 텀블러 물병 600ml,https://smartstore.naver.com/main/products/9958886764,https://shopping-phinf.pstatic.net/main_8750338/87503389037.2.jpg,29900,0,MOZsweden life,87503389037,모즈스웨덴,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,600.0,기타/노브랜드,2-3만원,2.5-3만
"스탠리 아이스플로우 에어로라이트 캡&amp;캐리+ 텀블러 473ml, 로즈쿼츠",https://smartstore.naver.com/main/products/11784709511,https://shopping-phinf.pstatic.net/main_8932922/89329220098.jpg,43000,0,스탠리 코리아,89329220098,스탠리,스탠리,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,473.0,유명브랜드,3-5만원,3-5만
스탠리 GO 진공슬림보틀 370ml 보온병 보냉병 스텐 미니 분유 어린이 텀블러,https://smartstore.naver.com/main/products/5375077042,https://shopping-phinf.pstatic.net/main_8291957/82919570276.2.jpg,45500,0,ANA스토어,82919570276,스탠리,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,370.0,유명브랜드,3-5만원,3-5만
네오 핸들 스텐 텀블러 빨대포함 600ml,https://smartstore.naver.com/main/products/2993321320,https://shopping-phinf.pstatic.net/main_8049106/80491065321.4.jpg,15900,0,김씨하우스,80491065321,네오,네오,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,600.0,기타/노브랜드,1-2만원,1.5-2만
텀스 더 뉴메가 진공 스텐 텀블러 900ml 2P,https://search.shopping.naver.com/catalog/50129839619,https://shopping-phinf.pstatic.net/main_5012983/50129839619.20240903104513.jpg,24990,0,네이버,50129839619,텀스,텀스,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,900.0,기타/노브랜드,2-3만원,2-2.5만
락앤락 스텐 텀블러 보온보냉 메트로 사무실 손잡이 티 차망 커피 필터 머그 컵,https://smartstore.naver.com/main/products/11646374280,https://shopping-phinf.pstatic.net/main_8919088/89190884746.3.jpg,15110,0,DDW,89190884746,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,유명브랜드,1-2만원,1.5-2만
"스탠리 아이스플로우 에어로라이트 캡&amp;캐리+ 텀블러 710ml, 애쉬",https://smartstore.naver.com/main/products/11815500882,https://shopping-phinf.pstatic.net/main_8936001/89360011469.jpg,53000,0,스탠리 코리아,89360011469,스탠리,스탠리,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,710.0,유명브랜드,5만원 이상,5만+
(N배송) 오덴세 레고트 루프 텀블러 600ml,https://smartstore.naver.com/main/products/9173151419,https://shopping-phinf.pstatic.net/main_8671765/86717651742.5.jpg,34000,0,오덴세,86717651742,오덴세,CJ오쇼핑,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,600.0,기타/노브랜드,3-5만원,3-5만
[YETI] 예티 스트롱 홀드 뚜껑 램블러 트래블 손잡이 텀블러 591ml (20oz),https://smartstore.naver.com/main/products/7976117428,https://shopping-phinf.pstatic.net/main_8552061/85520617751.jpg,57900,0,포테이토마켓,85520617751,예티,예티,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,591.0,유명브랜드,5만원 이상,5만+
tbh 태닝 키티 텀블러 손잡이 호피 레오파드 스텐 보냉 대용량 미니 파우치 700ml,https://smartstore.naver.com/main/products/12422121354,https://shopping-phinf.pstatic.net/main_8996663/89966632079.jpg,84500,0,메종드초코,89966632079,,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,700.0,기타/노브랜드,5만원 이상,5만+
군대 텀블러 군인 훈련소 대형 스텐,https://smartstore.naver.com/main/products/5598448761,https://shopping-phinf.pstatic.net/main_8314294/83142945101.1.jpg,14800,0,밀리젠트,83142945101,,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,1-2만원,1-1.5만
스타벅스 SS 캠퍼스 그린 퀵고 보온병 473ml 스탠리 밀폐 스벅 md,https://smartstore.naver.com/main/products/12537613173,https://shopping-phinf.pstatic.net/main_9008212/90082124026.1.jpg,39900,0,파이영,90082124026,스타벅스,스타벅스,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,473.0,기타/노브랜드,3-5만원,3-5만
텀스 뉴 메가 스텐텀블러 기본뚜껑 3종 세트,https://smartstore.naver.com/main/products/4052587683,https://shopping-phinf.pstatic.net/main_8159710/81597108283.13.jpg,11900,0,TUMS,81597108283,텀스,텀스,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,1-2만원,1-1.5만
"스탠리 아이스플로우 에어로라이트 플립스트로 2.0 텀블러 473ml, 프로스트 화이트",https://smartstore.naver.com/main/products/10770100456,https://shopping-phinf.pstatic.net/main_8831460/88314606446.3.jpg,44000,0,스탠리 코리아,88314606446,스탠리,스탠리,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,473.0,유명브랜드,3-5만원,3-5만
락앤락 텀블러 스텐 손잡이텀블러 보온보냉 600ml 메트로머그 커피 차,https://smartstore.naver.com/main/products/9954624578,https://shopping-phinf.pstatic.net/main_8749912/87499126851.2.jpg,24300,0,라베노,87499126851,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,600.0,유명브랜드,2-3만원,2-2.5만
대용량 텀블러 빨대텀블러 보온보냉텀블러 스텐 운동 스트랩 리유저블 선물 세트 소+캡,https://smartstore.naver.com/main/products/10493813286,https://shopping-phinf.pstatic.net/main_8803831/88038318595.4.jpg,14900,0,1리터텀블러,88038318595,,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,1-2만원,1-1.5만
클리나 이지머그 보온보냉 스텐 손잡이 텀블러 710ml,https://smartstore.naver.com/main/products/9172692692,https://shopping-phinf.pstatic.net/main_8671719/86717193015.jpg,15400,0,클리나,86717193015,클리나,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,710.0,기타/노브랜드,1-2만원,1.5-2만
스탠리 1리터 대용량 퀜처 1.18L 빨대 손잡이 보냉컵,https://smartstore.naver.com/main/products/7281618948,https://shopping-phinf.pstatic.net/main_8482611/84826119270.6.jpg,63900,0,홈즈 시즈닝,84826119270,스탠리,PMI,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,1180.0,유명브랜드,5만원 이상,5만+
시티아노 시티컵 스텐 대용량 빨대 명품 텀블러 보온 보냉 보온병 6종 에디션 600ml,https://smartstore.naver.com/main/products/11947909330,https://shopping-phinf.pstatic.net/main_8949242/89492420018.jpg,39900,0,시티아노 CITYANO,89492420018,시티아노시티컵,대용량빨대스텐,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,600.0,기타/노브랜드,3-5만원,3-5만
스탠리 텀블러 인쇄 카페투고 트레블 473ml 각인 단체 기념품 답례품 소량 대량주문 머그,https://smartstore.naver.com/main/products/11983849339,https://shopping-phinf.pstatic.net/main_8952836/89528360027.1.jpg,45000,0,다있다기프트,89528360027,스탠리,스탠리,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,473.0,유명브랜드,3-5만원,3-5만
"오왈라 키즈 텀블러 스테인리스 355ml, 1개",https://search.shopping.naver.com/catalog/55398814737,https://shopping-phinf.pstatic.net/main_5539881/55398814737.20250620153154.jpg,29890,0,네이버,55398814737,오왈라,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,355.0,기타/노브랜드,2-3만원,2.5-3만
텀스 마운틴 진공 스텐텀블러 1.18L 2P,https://search.shopping.naver.com/catalog/50515963621,https://shopping-phinf.pstatic.net/main_5051596/50515963621.20240927144013.jpg,29860,0,네이버,50515963621,텀스,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,1180.0,기타/노브랜드,2-3만원,2.5-3만
오슬로 소형 슬림 보온 보냉 미니 텀블러 에스프레소 어린이집 초등학생 작은컵 120ml,https://smartstore.naver.com/main/products/5073300035,https://shopping-phinf.pstatic.net/main_8261782/82617821692.2.jpg,10000,0,도도프레임,82617821692,오슬로,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,120.0,기타/노브랜드,1만원 이하,~1만
오덴세 레고트 루프 텀블러 600ml,https://smartstore.naver.com/main/products/9084668199,https://shopping-phinf.pstatic.net/main_8662916/86629168522.4.jpg,34000,0,오덴세,86629168522,오덴세,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,600.0,기타/노브랜드,3-5만원,3-5만
다이소 스텐 손잡이 텀블러 500 ml 1046196,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=1046196&infl_path=naver_ep,https://shopping-phinf.pstatic.net/main_4680734/46807341656.2.jpg,5000,0,다이소몰,46807341656,다이소,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,1만원 이하,~1만
스탠리 텀블러 887 프로투어 플립 스트로 대용량 손잡이 빨대 텀블러,https://smartstore.naver.com/main/products/11542923036,https://shopping-phinf.pstatic.net/main_8908743/89087433442.5.jpg,58500,0,치포마켓,89087433442,스탠리,스탠리,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,유명브랜드,5만원 이상,5만+
락앤락 원터치 스트랩 보온 보냉 텀블러 370ml 안새는 작은 미니 스쿨핏,https://smartstore.naver.com/main/products/4696914573,https://shopping-phinf.pstatic.net/main_8224143/82241435367.20.jpg,15900,0,탑 플레이스,82241435367,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,370.0,유명브랜드,1-2만원,1.5-2만
안새는 새지않는 사무실 스텐텀블러 손잡이텀블러 벤티사이즈 블랑 텀블러,https://smartstore.naver.com/main/products/6041348899,https://shopping-phinf.pstatic.net/main_8358584/83585848387.14.jpg,15500,0,쁘띠마이홈,83585848387,,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,1-2만원,1.5-2만
대만 스타벅스 미피 70주년 콜라보 텀블러 굿즈 스벅미피 컵 굿즈 10종,https://smartstore.naver.com/main/products/12580078898,https://shopping-phinf.pstatic.net/main_9012458/90124589754.jpg,56940,0,VELNOA,90124589754,스타벅스,스타벅스,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,5만원 이상,5만+
프랑스 레자티스트 캔잇 보틀업 스테인레스 보온보냉 텀블러 빨대텀블러,https://smartstore.naver.com/main/products/2046007898,https://shopping-phinf.pstatic.net/main_1181636/11816363209.34.jpg,18800,0,프라이스클럽,11816363209,레자티스트,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,1-2만원,1.5-2만
락앤락 메트로 텀블러 보온보냉 사무실 스텐 손잡이 티 차망 커피 머그컵,https://smartstore.naver.com/main/products/12071270803,https://shopping-phinf.pstatic.net/main_8961578/89615781502.1.jpg,27800,0,원글샵,89615781502,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,유명브랜드,2-3만원,2.5-3만
티텀블러 유리텀블러 이중유리 티브링 슬로우 티보틀 350ml,https://smartstore.naver.com/main/products/4738080182,https://shopping-phinf.pstatic.net/main_8228260/82282601657.5.jpg,12000,0,조이쿡,82282601657,,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,350.0,기타/노브랜드,1-2만원,1-1.5만
캐리 핸들 텀블러 800ml,https://smartstore.naver.com/main/products/11774640503,https://shopping-phinf.pstatic.net/main_8931915/89319151090.1.jpg,36550,0,써모스,89319151090,써모스,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,800.0,유명브랜드,3-5만원,3-5만
"투썸플레이스 MAX 스텐 텀블러 700ml, 1개",https://search.shopping.naver.com/catalog/53190276395,https://shopping-phinf.pstatic.net/main_5319027/53190276395.20250224123843.jpg,27600,0,네이버,53190276395,투썸플레이스,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,700.0,기타/노브랜드,2-3만원,2.5-3만
포유아이엔씨 KEEP 대용량 스테인레스 텀블러 밀폐형빨대뚜껑 900ml,https://search.shopping.naver.com/catalog/29871275351,https://shopping-phinf.pstatic.net/main_2987127/29871275351.20220303093726.jpg,21100,0,네이버,29871275351,KEEP,포유아이엔씨,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,900.0,기타/노브랜드,2-3만원,2-2.5만
대용량 스텐 보온보냉 텀블러 제작 900ml 손잡이 추가가능,https://smartstore.naver.com/main/products/8627512683,https://shopping-phinf.pstatic.net/main_8617201/86172013006.3.jpg,8500,0,에스앤에스기프트,86172013006,,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,900.0,기타/노브랜드,1만원 이하,~1만
대용량 텀블러 1리터 손잡이 스텐 보온 보냉 텀블러 스벅 벤티 머그 컵 기념품,https://smartstore.naver.com/main/products/5215502140,https://shopping-phinf.pstatic.net/main_8276002/82760024033.5.jpg,20900,0,감정생활,82760024033,캐리보틀,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,2-3만원,2-2.5만
[써모스] 식기세척기 보온보냉 원터치 파우더 보틀 JOK-350K (350ml) 초등생물병,https://smartstore.naver.com/main/products/9155547653,https://shopping-phinf.pstatic.net/main_8670004/86700047976.jpg,37000,0,이룸 EROUM,86700047976,써모스,써모스,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,350.0,유명브랜드,3-5만원,3-5만
킨토 데이오프 텀블러 단체주문 레이저각인 500ml 6색상,https://smartstore.naver.com/main/products/8021655816,https://shopping-phinf.pstatic.net/main_8556615/85566156139.5.jpg,28800,0,5sense,85566156139,킨토,킨토,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,500.0,기타/노브랜드,2-3만원,2.5-3만
오슬로 브리오슈 미니 텀블러 150ml,https://smartstore.naver.com/main/products/10562180452,https://shopping-phinf.pstatic.net/main_8810668/88106685961.3.jpg,14900,0,오슬로 공식스토어,88106685961,오슬로,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,150.0,기타/노브랜드,1-2만원,1-1.5만
1+1 락앤락 머그 텀블러 보온 보냉 스텐 머그컵 손잡이 텀블러,https://smartstore.naver.com/main/products/12320213581,https://shopping-phinf.pstatic.net/main_8986472/89864724298.jpg,30300,0,에벤에셀 텀블러,89864724298,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,유명브랜드,3-5만원,3-5만
보온 보냉 대용량 스탠 빨대 손잡이 1리터 500ml 400ml 300ml 컵 물통 쉐이커 스텐 텀블러,http://karingmall.co.kr/27/?idx=728,https://shopping-phinf.pstatic.net/main_5538538/55385380787.jpg,13500,0,카링몰,55385380787,,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,500.0,기타/노브랜드,1-2만원,1-1.5만
오슬로 아웃백트래블 보온 보냉 스텐 텀블러 350ml 500ml 어린이집 학교 물병,https://smartstore.naver.com/main/products/8914000328,https://shopping-phinf.pstatic.net/main_8645850/86458500651.4.jpg,19500,0,케이트왈츠,86458500651,오슬로,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,350.0,기타/노브랜드,1-2만원,1.5-2만
로하스 보온 보냉 스텐텀블러 각인 주문제작 텀블러제작 판촉물 1개,https://smartstore.naver.com/main/products/8713513859,https://shopping-phinf.pstatic.net/main_8625801/86258014182.2.jpg,5890,0,바른판촉,86258014182,,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,,기타/노브랜드,1만원 이하,~1만
모슈 뉴밀크 보온보냉 텀블러 380ml,https://smartstore.naver.com/main/products/2729833818,https://shopping-phinf.pstatic.net/main_8022757/80227577565.2.jpg,33120,0,mosh,80227577565,모슈,,생활/건강,주방용품,잔/컵,텀블러,스텐텀블러,380.0,기타/노브랜드,3-5만원,3-5만
